feature_id,GSM634633,GSM634634,GSM634635,GSM634636,GSM634637,GSM634638,GSM634639,GSM634640,GSM634641,GSM634642,GSM634643,GSM634644,GSM634645,GSM634646,GSM634647,GSM634648,GSM634649,GSM634650,GSM634651,GSM634652,GSM634653,GSM634654,GSM634655,GSM634656,GSM634657,GSM634658,GSM634659,GSM634660,GSM634661,GSM634662,GSM634663,GSM634664,GSM634665,GSM634666,GSM634667,GSM634668,GSM634669,GSM634670,GSM634671,GSM634672,GSM634673,GSM634674,GSM634675,GSM634676,GSM634677,GSM634678,GSM634679,GSM634680,GSM634681,GSM634682,GSM634683,GSM634684,GSM634685,GSM634686,GSM634687,GSM634688,GSM634689,GSM634690,GSM634691,GSM634692,GSM634693,GSM634694,GSM634695,GSM634696,GSM634697,GSM634698,GSM634699,GSM634700,GSM634701,GSM634702,GSM634703,GSM634704,GSM634705,GSM634706,GSM634707,GSM634708,GSM634709,GSM634710,GSM634711,GSM634712,GSM634713,GSM634714,GSM634715,GSM634716,GSM634717,GSM634718,GSM634719,GSM634720,GSM634721,GSM634722,GSM634723,GSM634724,GSM634725
ILMN_2199947,325.631,272.576,296.461,300.058,278.875,311.807,268.922,303.09,244.491,328.101,281.678,288.501,306.659,318.394,335.131,373.8,291.651,300.902,296.713,310.389,298.566,317.586,260.059,357.585,294.503,306.976,278.727,298.301,288.501,283.023,269.65,298.953,324.67,323.795,265.746,250.648,318.394,311.349,286.761,252.585,291.163,282.034,308.416,258.666,320.083,316.062,318.279,170.793,277.964,248.45,257.995,269.418,291.163,273.413,332.015,341.834,324.952,313.035,279.575,264.43,307.71,256.838,293.066,285.285,285.386,370.814,260.385,284.197,319.961,304.987,329.306,310.552,320.861,321.9,305.034,294.961,327.918,314.166,287.556,377.044,318.621,283.973,235.709,299.061,335.747,299.404,310.985,275.906,321.043,332.45,287.696,366.113,342.652
ILMN_2199971,156.261,154.288,153.675,151.271,183.278,152.601,162.492,178.586,156.059,142.044,177.107,175.838,143.648,151.424,174.932,178.191,154.366,166.175,152.413,141.843,174.306,163.623,130.72,150.423,153.944,174.908,183.418,146.27,195.548,160.772,173.071,154.739,169.489,164.989,149.875,156.655,166.441,162.213,182.65,155.356,170.263,150.848,152.096,153.24,179.649,148.305,142.727,157.273,147.766,148.931,181.137,176.079,171.056,163.877,167.867,148.584,141.825,165.186,166.094,156.785,139.406,150.757,167.998,172.312,166.29,169.846,166.823,166.46,157.023,158.137,179.486,166.901,188.131,178.171,161.538,167.142,151.376,187.316,182.358,159.44,156.006,160.191,163.029,171.925,149.293,156.155,162.817,145.829,155.932,168.245,178.508,149.132,157.318
ILMN_2200153,176.272,167.374,167.081,155.632,175.22,150.174,175.179,141.138,150.034,162.442,155.963,140.12,158.097,162.644,147.545,168.274,147.138,145.843,183.911,149.155,166.579,125.74,165.132,157.887,165.002,159.944,156.163,143.627,177.62,149.219,162.162,154.605,160.93,157.341,130.698,158.552,161.538,155.162,194.243,147.194,201.447,138.524,151.509,184.068,149.321,155.199,167.56,143.428,170.119,172.199,165.651,189.05,172.79,157.152,137.332,135.848,166.995,156.667,148.669,140.48,164.577,166.454,154.479,166.82,168.819,161.777,154.429,156.286,149.714,154.046,145.096,162.5,139.836,158.42,150.099,145.675,148.088,135.148,194.919,167.565,144.754,162.6,175.508,156.643,131.381,129.651,150.917,131.479,154.467,156.378,158.728,161.641,149.755
ILMN_2200210,132.082,143.079,144.068,126.823,159.329,154.13,165.972,125.464,137.587,144.521,139.376,155.683,130.382,137.108,147.276,142.038,168.849,129.429,151.209,139.734,144.145,134.849,170.474,161.844,154.858,130.488,118.03,148.479,144.505,147.911,132.416,141.589,137.398,138.919,145.69,172.694,135.977,126.743,146.678,130.865,157.336,145.154,152.811,136.515,152.613,138.132,142.354,164.145,131.969,137.962,134.457,133.361,129.913,160.802,141.058,161.402,138.769,154.892,162.569,181.089,131.917,163.082,158.022,168.15,164.075,159.952,147.668,134.932,154.786,137.861,139.562,133.07,128.426,137.978,135.674,149.312,142.414,138.313,153.847,129.748,141.849,133.156,132.844,146.331,140.78,134.824,176.035,147.361,134.469,154.762,148.747,164.98,157.805
ILMN_2200331,288.921,270.952,286.609,310.192,254.71,282.629,268.009,243.682,276.848,263.461,257.63,259.699,244.741,292.517,236.783,263.461,281.81,287.795,225.413,254.71,232.166,300.014,288.821,239.845,257.323,248.984,300.635,286.904,250.222,242.448,279.575,263.5,272.913,276.668,256.712,309.241,304.076,246.923,302.675,219.379,223.647,295.643,294.691,285.335,294.599,255.606,310.015,269.155,278.177,225.694,255.207,228.925,242.833,285.145,245.314,264.32,253.637,231.136,290.655,266.409,252.585,310.715,236.405,275.82,266.543,318.001,245.841,264.581,323.506,233.559,281.138,259.699,270.275,265.186,266.543,332.586,233.007,330.593,236.451,252.55,339.625,243.934,247.436,272.017,269.303,240.232,296.918,277.529,248.717,249.048,243.437,247.57,286.082
ILMN_2200503,922.134,484.498,772.713,790.098,908.062,865.566,867.921,768.528,916.837,789.109,832.786,714.236,697.872,975.887,768.528,852.945,815.369,753.969,927.209,899.772,872.471,822.493,877.062,906.861,791.908,969.394,775.825,797.614,835.017,862.606,796.652,831.075,767.44,725.688,721.218,954.119,847.611,804.993,862.816,924.052,787.005,885.401,825.947,804.715,741.712,774.494,708.23,778.141,914.046,797.364,841.127,823.504,707.202,855.341,604.801,799.428,710.437,944.542,846.756,798.514,658.891,826.493,837.274,679.9,830.861,962.737,737.22,733.254,886.403,832.339,857.522,801.277,893.929,868.444,756.905,773.296,740.679,747.1,758.622,887.737,1014.378,685.505,775.412,737.22,877.062,772.916,804.507,797.614,944.837,544.273,695.702,731.826,774.494
ILMN_2200562,201.022,184.258,269.54,229.615,227.378,260.159,191.039,224.162,196.66,221.724,245.227,251.439,272.058,304.932,281.502,250.522,251.341,219.207,253.173,225.456,268.154,242.993,231.313,266.543,242.288,258.941,258.135,235.068,205.087,211.522,236.032,235.118,211.728,266.733,267.653,218.388,234.906,312.256,328.99,235.017,277.834,253.704,225.789,252.481,251.377,286.508,257.689,243.326,250.043,296.26,319.303,305.813,226.213,262.345,245.42,250.58,223.213,228.375,246.107,244.291,292.859,272.654,234.558,251.057,258.729,236.293,234.417,272.259,257.213,236.548,226.903,217.653,237.587,216.579,248.868,237.162,252.513,229.987,242.416,240.232,285.188,225.071,216.454,210.561,192.853,224.305,239.196,260.227,225.111,194.132,203.335,217.221,217.392
ILMN_2200636,1900.937,1898.063,2012.374,2169.198,2039.73,2098.299,2127.652,1833.792,2090.063,1896.619,2369.387,1988.836,2117.116,2090.971,2004.379,1985.546,2263.613,2026.933,2064.167,1701.488,1993.027,1969.255,2610.991,1971.782,2108.11,1972.625,2096.458,2558.625,2157.511,1854.705,1702.091,2032.271,2100.863,1827.599,1820.337,1912.565,2345.662,2381.773,2016.035,2096.458,2498.283,1913.928,1890.266,2442.657,1773.572,1825.375,1926.008,2811.325,1805.466,2048.105,1843.89,2328.292,2005.288,2607.054,1852.312,1860.745,1822.413,1678.958,1656.802,1961.809,2175.476,2083.084,2317.389,1862.811,2082.241,2072.073,1998.282,1932.676,2183.843,2287.073,2153.684,2055.567,2206.87,2073.021,2627.707,1783.805,2775.856,2290.141,2351.621,2046.545,1709.351,2577.338,2099.197,2368.308,2057.314,2289.164,2689.735,2542.915,1809.662,1980.703,2283.867,2719.749,2202.383
ILMN_2200659,9738.063,9360.29,5070.373,13108.78,11292.89,9258.039,4833.82,9631.165,11151.45,4973.395,10938.61,9595.477,10913.07,14159.87,8165.945,10164.46,5261.449,10829.59,4441.732,8887.407,9770.228,9240.182,4539.875,9388.54,13670.71,5963.311,11008.28,13295.83,10362.61,5614.761,9953.65,10199.9,11292.89,12407.49,4820.657,14424.63,5225.611,10302.33,10913.07,10829.59,9651.033,13177.43,9485.395,10984.44,4592.198,5784.982,6133.651,9027.723,11151.45,8477.369,10180.01,14296.77,4507.216,4303.047,4514.996,11565.81,9953.65,13251.68,13012.11,9808.899,6561.618,5116.745,9485.395,5603.591,11269.24,10680.21,7476.634,6070.178,10849.84,14424.63,5697.418,13368.41,14079.7,10143.36,9754.271,4850.47,14874.56,9539.308,9866.469,5733.885,8667.297,4539.875,9129.845,13042.3,12911.91,9275.938,4800.594,9866.469,12234.22,12530.46,9165.666,13943.82,12720.37
ILMN_2200708,176.984,184.153,181.587,186.294,215.462,185.538,182.933,191.074,175.123,163.475,166.419,192.666,209.724,183.882,231.809,191.623,201.121,184.635,165.02,197.032,166.681,194.74,168.952,169.489,207.033,179.535,187.165,176.592,216.691,210.741,173.432,155.226,171.546,155.928,185.072,172.848,188.847,160.816,202.907,170.69,173.105,183.129,181.542,192.894,188.976,176.879,214.201,199.576,189.422,161.022,185.431,160.776,209.869,216.301,194.919,206.329,171.796,172.912,213.339,177.13,165.211,179.453,173.611,157.555,210.331,170.611,211.563,176.937,188.838,196.308,191.76,174.861,176.643,164.046,155.069,194.908,177.293,184.599,180.564,172.638,193.774,206.171,206.623,178.331,146.008,186.171,193.697,178.124,193.048,195.283,168.025,170.31,186.786
ILMN_2200714,181.789,199.872,166.533,166.464,172.402,184.657,183.45,176.113,171.248,178.907,160.718,171.128,200.563,189.318,199.86,184.522,184.716,196.368,172.061,187.82,174.833,197.145,191.031,165.114,208.428,190.214,155.959,155.655,176.405,177.439,179.355,172.551,182.77,173.977,170.941,196.855,167.556,171.753,196.752,183.989,194.14,175.53,173.187,175.146,185.241,169.064,166.55,194.284,168.961,199.694,167.005,176.409,187.06,169.129,175.015,190.821,179.901,188.277,176.574,182.933,173.221,233.751,167.193,188.518,184.046,172.853,184.075,185.883,194.612,164.843,192.165,174.248,192.156,185.104,178.37,182.527,160.443,167.057,150.14,194.073,193.487,155.174,210.188,185.72,172.858,179.204,175.951,179.511,165.989,176.728,195.516,181.057,181.389
ILMN_2200738,176.921,178.888,152.897,149.321,150.712,149.519,156.89,145.264,149.373,158.781,150.595,163.011,160.219,143.949,149.962,146.111,158.437,162.3,155.597,153.651,164.089,160.577,165.194,150.726,172.354,153.145,189.996,152.791,155.562,161.848,177.439,142.259,143.868,156.127,168.269,135.685,178.519,142.5,151.255,156.304,151.467,185.222,158.785,165.94,160.975,151.771,144.822,132.461,172.515,155.92,143.404,148.334,154.705,167.53,184.199,163.981,163.609,148.994,167.435,152.61,156.059,155.116,163.149,154.284,165.775,143.468,160.105,167.038,163.292,171.415,173.668,189.583,157.051,161.246,141.925,148.665,146.882,151.689,137.074,143.993,158.951,132.755,154.416,152.336,151.788,162.741,130.619,157.701,148.359,152.963,153.936,179.939,135.296
ILMN_2200836,150.401,154.054,130.006,144.528,152.909,140.686,156.39,145.004,132.494,159.03,127.223,148.669,155.339,135.239,143.741,181.019,139.419,150.178,140.172,166.846,133.925,148.926,171.217,128.608,156.886,144.5,155.833,128.804,179.752,150.822,144.207,133.184,138.363,118.338,141.769,190.686,149.425,164.455,163.954,133.882,146.804,151.91,120.131,149.515,159.176,146.931,144.982,138.029,141.843,171.685,144.401,133.084,137.268,160.768,139.886,135.818,155.844,143.17,156.27,141.24,152.66,147.65,153.968,144.7,152.321,160.988,177.239,150.083,119.721,159.682,147.421,135.422,139.886,169.445,138.438,150.14,156.123,162.062,168.904,120.635,150.848,155.049,150.967,130.923,138.047,131.519,160.967,141.718,171.167,166.099,139.995,147.808,147.766
ILMN_2200853,163.837,223.229,153.928,157.482,165.98,163.544,152.879,168.661,174.619,169.712,148.195,168.591,165.263,154.334,166.771,150.586,169.702,179.296,185.058,159.748,166.477,191.186,170.381,195.701,154.051,164.629,140.145,163.215,157.47,172.5,185.478,193.874,168.255,175.843,165.182,163.042,176.079,174.524,159.716,180.028,173.85,172.689,190.708,173.756,163.877,153.252,172.37,168.229,155.902,167.147,185.229,149.462,180.466,152.477,186.444,169.479,190.978,163.287,157.567,164.699,192.987,165.975,168.21,158.511,163.105,175.179,162.552,167.005,153.409,166.891,175.508,153.668,169.351,170.664,175.783,161.131,164.813,169.428,176.557,145.018,172.109,171.753,169.934,156.27,184.974,155.813,141.693,175.037,173.388,195.244,169.07,173.611,179.967
ILMN_2200880,190.541,192.524,171.71,167.863,169.389,148.705,160.097,165.728,167.37,207.893,173.83,157.921,175.594,157.751,181.063,184.739,165.182,188.601,174.486,168.988,158.297,157.613,186.888,180.211,160.419,173.792,168.998,155.25,166.387,175.887,194.024,196.207,180.211,185.814,191.432,159.939,176.563,158.881,172.874,159.653,171.223,179.974,199.374,181.797,191.649,159.244,170.767,147.138,166.725,175.963,185.079,170.05,186.18,163.798,186.739,165.041,179.932,183.56,139.621,198.538,168.776,169.972,161.668,198.348,164.577,155.796,164.595,172.143,159.566,170.885,183.728,167.841,162.569,172.886,167.653,181.149,162.78,184.724,168.819,178.752,199.16,165.263,159.005,152.946,179.504,161.173,211.023,176.782,169.803,148.265,184.479,161.618,162.691
ILMN_2200915,184.161,205.503,172.643,198.202,179.939,164.843,190.813,156.971,181.389,195.119,160.001,160.672,195.389,181.748,173.835,176.047,159.465,166.762,178.548,176.867,219.666,181.53,165.324,171.358,176.065,164.739,145.726,171.781,181.491,183.457,177.036,181.811,172.143,186.194,174.407,189.553,168.636,182.331,189.659,186.592,184.499,161.223,152.618,153.09,155.174,185.608,174.126,144.668,169.045,175.582,150.851,169.826,168.155,149.708,171.344,176.028,183.484,181.566,169.187,168.733,183.241,165.349,181.394,168.373,222.442,169.963,185.402,168.786,148.804,191.76,171.976,182.843,182,189.487,164.399,177.227,173.641,190.012,181.852,198.935,184.288,171.467,194.284,159.277,159.973,149.289,149.617,175.486,165.376,171.599,161.177,165.972,156.873
ILMN_2200917,1244.187,1157.98,1431.578,1459.407,1464.036,1272.617,1550.331,1139.184,1209.595,1235.094,1329.436,1326.751,1545.371,1486.115,1370.13,1243.445,1727.405,1651.026,1172.342,1088.008,1577.153,1483.416,1501.024,1594.469,1269.391,1351.999,1197.209,1517.771,1410.598,1218.978,1157.595,1453.443,1371.629,1422.807,940.459,1116.113,1397.117,1711.986,1340.573,1488.686,1538.753,1320.094,1156.75,1818.849,1195.202,1310.042,1202.133,2746.668,1320.094,1225.819,1111.93,1557.882,1731.909,1485.026,1059.25,1152.648,1317.916,1023.909,1036.11,1456.403,1398.099,1521.893,1375.399,1332.414,1854.705,1289.466,2786.527,1088.911,1178.005,1272.617,1073.14,1453.443,1320.094,1446.033,1583.243,937.022,1627.112,1512.208,1840.995,1219.394,1012.148,1762.624,1410.091,1655.424,1283.796,1413.487,1738.742,1617.88,1240.028,1310.042,1469.823,1554.09,1291.48
ILMN_2201347,521.978,476.262,477.145,529.958,504.195,592.679,520.424,552.717,542.531,524.563,441.337,507.985,503.837,545.674,442.757,576.64,465.215,503.958,553.029,599.987,504.066,561.126,491.857,473.164,548.937,407.88,518.958,474.867,607.278,516.663,530.38,538.893,438.687,544.708,624.053,573.629,524.96,380.127,455.545,466.909,540.99,585.267,556.318,533.536,444.297,490.341,553.029,501.23,533,578.34,533.133,473.164,545.136,416.996,557.628,542.531,607.912,529.274,621.375,426.291,379.716,507.227,498.223,539.435,482.217,533.804,677.889,505.743,422.982,485.721,527.201,423.616,493.287,518.678,462.336,638.791,425.343,489.806,464.905,523.666,506.842,423.91,625.349,469.363,566.229,518.02,515.631,479.577,457.985,581.216,488.152,437.479,523.398
ILMN_2201386,141.518,145.501,141.445,147.78,144.842,143.556,127.899,139.988,158.789,168.539,143.778,177.293,145.281,144.035,138.617,147.957,118.03,158.804,155.302,134.552,153.92,146.594,144.998,144.335,141.388,126.91,136.556,145.281,139.397,145.329,153.228,138.539,140.941,143.659,137.25,160.464,148.705,138.919,138.966,127.862,143.451,134.587,150.414,135.296,139.368,133.898,141.894,143.858,144.133,121.805,146.245,143.062,145.329,148.111,145.39,123.346,138.728,136.252,144.893,160.531,161.735,152.02,135.218,149.834,170.715,160.82,125.355,146.96,140.768,167.473,129.588,132.365,145.405,152.229,154.168,166.242,132.631,163.14,152.408,155.082,150.28,127.029,158.306,145.184,132.814,145.517,121.429,176.347,136.7,188.888,127.263,144.051,149.867
ILMN_2201413,140.549,143.643,155.486,159.399,168.567,165.228,142.921,149.141,134.768,112.887,147.331,138.532,164.08,142.296,127.367,161.25,145.585,158.185,151.906,140.921,176.794,147.613,151.262,150.855,127.695,147.948,160.816,152.532,146.327,158.856,145.604,142.486,145.254,165.837,157.437,138.124,145.736,135.935,148.669,159.802,152.049,147.474,151.288,175.432,165.324,135.947,155.475,153.535,178.076,155.254,182.643,166.117,170.788,136.017,144.04,163.48,147.892,140.145,154.514,140.037,127.297,160.991,143.993,160.134,146.395,143.783,146.623,139.211,162.973,160.223,139.941,151.063,160.352,167.828,142.05,140.806,149.241,154.08,140.792,144.484,137.834,147.211,175.91,155.326,161.772,140.549,139.08,168.109,149.503,150.095,138.664,150.976,183.954
ILMN_2201533,5185.261,4755.093,5246.074,5164.742,5127.055,4906.645,5112.295,4627.062,5854.576,5315.917,5015.018,4714.37,5534.39,5327.01,4991.59,5251.095,4937.328,5740.615,5860.054,5884.459,5837.174,4816.945,5327.01,5136.322,5194.446,5065.07,5386.336,4770.317,5230.221,5620.281,5261.449,6493.742,5989.258,5727.423,4788.04,5609.375,5055.455,5391.516,5733.885,5686.599,5276.314,5164.742,6378.264,6155.147,4434.987,5715.185,5467.728,6660.303,5467.728,4927.702,4710.236,5625.651,5353.97,4800.594,3982.994,4973.395,5050.783,5046.871,5877.947,5574.452,5122.245,5219.642,3583.02,6171.426,6863.417,5552.238,6515.6,5637.051,5825.178,5042.042,4514.996,5246.074,6443.684,5896.693,4453.335,5028.356,5401.119,5164.742,5500.641,5337.818,4460.141,5050.783,5116.745,5440.663,5175.23,4942.392,5046.871,5159.504,5251.095,5055.455,4161.681,5311.296,5046.871
ILMN_2201580,1690.703,2949.356,1243.445,5075.172,1907.157,2803.674,5747.667,3301.637,1287.744,4584.583,3854.247,5311.296,1582.72,4675.41,4536.66,1710.649,7780.791,1175.009,1355.166,1272.213,6348.299,1647.277,1454.005,1311.32,4113.736,4623.161,2056.506,3888.167,3611.479,4121.739,7189.687,853.49,1253.123,1853.909,1042.309,1985.546,1189.056,2026.933,4339.136,6363.74,1818.849,1177.286,5019.463,3784.929,924.321,1738.742,1933.447,2055.567,7095.868,3471.569,5916.493,4687.072,6363.74,3885.494,2761.201,4683.266,4521.722,8238.996,712.808,5112.295,1297.649,4453.335,803.843,1991.183,2142.968,1375.399,686.69,5127.055,5597.15,5145.311,1415.378,3890.784,5381.13,6486.271,3508.317,847.611,4894.456,1978.224,4539.875,1746.119,725.481,1253.984,1010.448,1354.283,5721.683,817.301,3924.59,1336.463,7559.557,1378.192,900.464,4770.317,4699.282
ILMN_2201596,187.836,178.204,173.939,159.82,191.954,168.249,263.028,169.808,154.514,176.366,158.889,279.439,165.037,195.82,178.361,248.657,263.957,166.537,184.553,145.405,217.672,211.849,178.435,167.061,195.378,167.978,165.651,145.626,181.987,164.989,155.999,158.318,166.896,149.66,176.016,228.706,224.946,143.05,183.287,182.378,144.364,179.385,523.923,175.957,233.536,164.292,174.481,171.399,143.735,178.306,308.772,156.738,173.448,196.608,153.073,208.637,154.614,180.897,177.48,200.607,192.006,259.507,165.611,195.77,166.13,189.3,185.044,161.436,188.091,158.297,159.154,260.629,163.007,178.361,167.357,170.588,257.148,167.935,151.068,163.549,209.272,173.116,144.035,148.543,159.732,203.12,165.429,173.133,234.722,183.668,186.338,160.748,135.924
ILMN_2201668,191.83,198.423,193.835,178.579,174.09,201.032,179.058,186.514,187.287,212.613,202.134,189.161,169.108,169.793,180.545,167.619,160.451,168.1,184.739,170.228,171.462,219.065,174.344,170.739,187.044,171.878,211.464,206.677,206.21,175.594,174.932,198.22,172.128,163.078,191.362,195.892,197.145,203.168,180.509,173.707,192.894,168.608,176.609,189.739,207.732,192.057,192.064,189.964,182.064,191.963,198.62,178.198,191.741,181.259,191.508,218.374,175.594,181.465,217.288,183.848,229.703,225.694,187.918,198.837,180.446,163.519,165.336,169.619,184.342,192.894,174.788,186.38,189.397,178.825,178.635,191.526,196.743,197.556,166.854,182.755,164.751,185.765,177.036,208.816,157.714,190.658,181.852,170.69,180.79,169.768,189.105,151.338,166.55
ILMN_2201678,222.13,162.217,220.627,185.574,200.925,246.572,223.1,343.965,208.872,157.441,236.054,170.549,184.309,200.65,245.139,195.82,244.07,257.689,180.984,164.949,207.407,199.86,283.114,204.088,266.58,193.074,185.308,196.43,214.807,224.424,214.229,187.105,172.173,265.3,298.141,229.987,216.201,197.556,189.105,173.961,201.044,224.852,199.502,222.089,205.441,197.053,257.25,192.472,201.755,251.844,182.857,315.068,232.141,246.365,232.283,213.476,199.727,221.724,258.455,206.316,243.822,263.319,178.191,196.338,169.266,182.291,253.991,184.349,246.474,235.043,276.369,246.131,248.392,249.249,183.491,227.274,238.394,249.193,187.918,218.438,319.176,160.377,192.381,234.951,214.609,202.426,213.575,156.41,231.687,268.495,222.322,187.279,200.584
ILMN_2201768,146.955,143.386,138.608,148.471,157.269,134.966,140.235,135.72,141.693,157.946,139.269,156.33,158.615,140.398,151.792,132.033,139.954,141.064,153.414,140.351,122.511,139.31,147.735,136.151,128.24,134.722,156.882,147.884,141.325,140.209,140.893,140.727,137.515,144.759,161.013,138.463,151.949,137.407,144.358,157.035,145.517,137.524,143.858,138.337,146.979,159.862,164.555,152.901,136.945,137.799,147.985,131.089,149.082,132.332,153.695,153.057,136.102,146.46,137.853,110.62,142.6,143.72,129.379,123.796,144.217,186.84,145.48,135.871,154.904,148.56,144.862,145.921,135.947,127.223,163.224,151.093,146.313,155.311,147.445,166.276,140.586,144.71,172.483,147.351,133.542,136.507,157.177,138.87,155.351,177.387,136.203,136.436,157.437
ILMN_2201866,142.486,136.151,138.687,152.158,172.934,148.107,139.465,153.24,143.107,132.829,185.653,155.111,190.6,149.656,145.756,164.839,129.075,161.691,147.237,132.588,156.253,156.37,156.201,142.302,149.913,129.913,142.403,159.063,123.525,139.657,140.648,137.018,168.155,132.931,158.982,149.656,153.887,180.485,131.228,143.937,146.561,135.585,176.101,177.545,156.237,158.478,133.777,155.41,157.309,146.255,158.322,136.05,147.798,132.573,127.513,162.058,159.176,157.726,138.818,153.952,142.55,156.434,138.576,133.448,158.556,164.62,180.531,148.724,174.407,156.317,163.419,135.768,151.13,166.525,173.207,167.109,141.076,152.391,139.525,133.857,164.998,149.664,127.187,172.79,150.398,154.937,134.901,157.297,137.578,145.17,162.817,178.7,159.779
ILMN_2201905,148.352,152.532,136.416,136.214,156.774,137.2,135.159,138.158,155.671,151.13,133.842,142.988,146.303,148.639,151.995,124.463,146.67,157.429,161.944,167.901,151.562,143.873,147.989,133.977,166.158,156.36,153.066,144.919,140.138,136.483,145.248,147.079,136.194,146.864,134.217,125.464,156.168,154.035,136.061,139.591,147.291,146.156,147.021,164.681,125.57,140.413,149.781,167.394,138.192,146.66,145.796,142.673,144.802,175.8,123.25,143.556,164.634,144.657,148.794,129.507,144.424,166.216,156.586,143.266,168.617,146.151,133.434,170.113,139.777,158.624,133.331,155.356,135.531,147.13,120.131,131.816,130.698,159.154,153.818,148.011,134.086,147.672,144.117,139.554,134.696,151.325,135.915,147.012,130.142,143.433,149.638,138.472,143.023
ILMN_2201966,937.624,700.732,816.551,729.748,847.898,736.169,657.852,802.283,844.56,659.067,857.76,847.346,882.377,821.181,977.351,725.688,630.905,606.922,584.345,1011.113,684.679,1030.405,630.229,824.747,737.025,796.912,794.173,855.088,734.307,709.23,756.019,616.232,948.008,888.829,696.056,782.955,680.701,1008.265,928.897,816.551,672.773,686.69,855.557,575.167,754.988,630.748,990.208,1132.697,673.89,921.552,754.595,879.191,603.247,662.876,927.209,647.05,787.005,717.812,719.484,607.591,557.326,704.574,931.764,1037.049,871.925,643.743,837.017,679.703,533.133,920.443,724.651,710.037,646.848,705.951,882.377,886.123,719.073,845.306,882.946,856.009,737.833,916.504,592.516,646.491,764.951,750.362,716.27,928.048,724.458,729.748,755.42,920.151,641.764
ILMN_2202048,181.748,148.209,179.84,154.537,165.154,155.655,144.364,173.242,139.856,147.313,158.914,138.479,172.075,150.122,150.025,162.095,186.112,148.607,184.77,215.573,147.828,150.496,151.226,173.013,167.321,185.394,152.438,193.478,158.375,173.566,169.414,138.313,167.911,149.967,173.993,168.057,190.97,182.989,167.168,146.51,163.262,176.649,162.022,203.721,159.698,159.645,155.978,154.313,165.462,166.749,206.289,149.202,167.716,167.683,179.315,179.529,173.888,172.714,148.13,171.694,154.892,169.008,156.878,195.488,164.615,165.037,168.752,162.13,212.158,144.955,155.704,156.908,159.702,143.84,144.419,158.961,153.449,175.569,164.197,130.962,156.33,183.165,203.58,153.101,148.369,157.627,150.687,167.772,159.615,148.752,165.177,174.1,163.667
ILMN_2202096,138.249,158.306,158.64,152.647,167.945,135.707,130.336,145.806,165.742,146.414,151.255,127.626,148.63,142.23,157.103,137.19,156.076,137.653,151.33,163.126,151.542,152.408,149.064,154.189,153.79,175.19,143.925,149.532,168.091,152.593,142.994,154.916,166.468,138.608,151.915,184.791,138.176,135.756,143.085,140.221,151.746,151.809,145.302,158.05,143.863,171.492,160.253,145.815,155.302,157.168,150.523,140.45,141.011,174.942,180.91,140.693,170.83,158.893,154.487,129.699,145.756,142.185,138.039,162.343,157.031,155.372,162.614,144.207,142.988,148.691,149.385,151.602,153.802,160.866,148.651,147.41,179.631,153.552,135.51,175.788,163.065,156.991,138.207,140.686,147.659,150.087,159.791,161.051,158.302,148.926,160.443,159.208,162.087
ILMN_2202133,191.107,133.736,163.803,147.237,160.377,156.131,163.467,164.524,148.886,142.42,173.045,131.713,159.038,144.868,128.576,133.751,169.504,153.601,170.916,129.629,179.228,139.628,141.357,157.341,154.944,159.232,172.428,182.755,144.051,135.34,159.702,150.569,142.13,140.276,147.65,152.656,142.585,143.506,149.482,137.97,141.126,153.101,160.438,162.96,154.609,161.567,149.399,146.665,149.241,157.297,136.626,151.308,149.474,157.669,133.156,153.822,140.792,163.575,136.954,159.732,143.692,126.097,162.126,152.003,160.476,148.003,156.266,139.614,145.023,150.174,157.45,142.828,161.323,154.696,137.497,172.386,136.325,132.365,145.512,131.901,128.143,143.067,152.45,147.172,144.668,140.734,175.694,163.051,156.031,151.25,135.63,152.413,147.07
ILMN_2202239,145.935,157.793,166.735,144.738,157.759,149.935,139.813,135.489,136.861,144.732,163.829,125.74,145.722,139.856,151.694,132.181,142.492,138.56,143.612,142.525,153.763,147.761,145.429,152.597,157.596,146.309,146.395,154.97,140.215,147.202,143.752,162.882,129.013,137.064,130.943,161.944,141.739,153.023,151.267,169.315,151.198,156.472,122.393,127.297,157.164,136.565,166.681,136.395,147.833,140.016,154.978,153.293,137.092,144.759,154.807,150.095,135.478,168.096,142.595,160.636,140.001,156.455,135.181,150.988,134.636,151.058,148.456,145.526,144.478,168.53,149.953,159.598,136.133,152.459,134.722,147.202,155.29,141.7,163.515,138.825,150.401,144.998,154.553,154.194,135.893,137.302,157.809,162.478,134.059,155.49,157.099,155.51,144.262
ILMN_2202368,141.401,118.699,138.761,134.813,126.373,175.14,144.246,157.547,154.161,153.154,153.409,128.689,156.426,150.726,150.194,140.535,144.257,164.5,144.324,158.696,149.541,136.395,143.006,140.436,128.016,151.832,157.055,153.687,130.142,155.924,136.747,125.355,139.205,150.444,158.313,158.065,134.18,146.674,148.27,131.763,130.228,158.7,140.535,136.027,154.6,136.16,144.364,158.482,153.698,142.396,143.638,134.303,169.144,164.591,135.521,165.037,166.788,129.209,139.968,155.402,159.264,140.405,141.974,134.624,146.146,152.762,153.565,143.102,124.172,160.078,156.108,133.766,146.711,146.038,146.794,144.495,145.144,125.239,143.05,180.415,132.558,132.017,149.105,140.131,157.353,145.461,146.639,133.925,162.104,131.128,154.837,132.931,144.564
